state,type,crimes,Year
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,15,2016
Johor,robbery_gang_unarmed,21,2017
Johor,robbery_gang_unarmed,3,2018
Johor,robbery_gang_unarmed,7,2019
Johor,robbery_gang_unarmed,12,2020
Johor,robbery_gang_unarmed,1,2021
Johor,robbery_gang_unarmed,6,2022
Johor,robbery_gang_unarmed,8,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,5,2016
Johor,robbery_solo_unarmed,4,2017
Johor,robbery_solo_unarmed,2,2018
Johor,robbery_solo_unarmed,5,2019
Johor,robbery_solo_unarmed,4,2020
Johor,robbery_solo_unarmed,7,2021
Johor,robbery_solo_unarmed,1,2022
Johor,robbery_solo_unarmed,6,2023
Johor,break_in,43,2016
Johor,break_in,25,2017
Johor,break_in,28,2018
Johor,break_in,53,2019
Johor,break_in,45,2020
Johor,break_in,14,2021
Johor,break_in,27,2022
Johor,break_in,44,2023
Johor,theft_other,65,2016
Johor,theft_other,71,2017
Johor,theft_other,63,2018
Johor,theft_other,66,2019
Johor,theft_other,46,2020
Johor,theft_other,12,2021
Johor,theft_other,16,2022
Johor,theft_other,28,2023
Johor,theft_vehicle_lorry,1,2016
Johor,theft_vehicle_lorry,3,2017
Johor,theft_vehicle_lorry,3,2018
Johor,theft_vehicle_lorry,0,2019
Johor,theft_vehicle_lorry,3,2020
Johor,theft_vehicle_lorry,1,2021
Johor,theft_vehicle_lorry,2,2022
Johor,theft_vehicle_lorry,0,2023
Johor,theft_vehicle_motorcar,11,2016
Johor,theft_vehicle_motorcar,8,2017
Johor,theft_vehicle_motorcar,5,2018
Johor,theft_vehicle_motorcar,13,2019
Johor,theft_vehicle_motorcar,5,2020
Johor,theft_vehicle_motorcar,1,2021
Johor,theft_vehicle_motorcar,2,2022
Johor,theft_vehicle_motorcar,3,2023
Johor,theft_vehicle_motorcycle,100,2016
Johor,theft_vehicle_motorcycle,83,2017
Johor,theft_vehicle_motorcycle,75,2018
Johor,theft_vehicle_motorcycle,63,2019
Johor,theft_vehicle_motorcycle,45,2020
Johor,theft_vehicle_motorcycle,43,2021
Johor,theft_vehicle_motorcycle,31,2022
Johor,theft_vehicle_motorcycle,24,2023
Johor,causing_injury,7,2016
Johor,causing_injury,12,2017
Johor,causing_injury,9,2018
Johor,causing_injury,14,2019
Johor,causing_injury,14,2020
Johor,causing_injury,8,2021
Johor,causing_injury,8,2022
Johor,causing_injury,10,2023
Johor,murder,1,2016
Johor,murder,1,2017
Johor,murder,0,2018
Johor,murder,0,2019
Johor,murder,0,2020
Johor,murder,1,2021
Johor,murder,2,2022
Johor,murder,0,2023
Johor,rape,9,2016
Johor,rape,6,2017
Johor,rape,9,2018
Johor,rape,4,2019
Johor,rape,8,2020
Johor,rape,6,2021
Johor,rape,4,2022
Johor,rape,12,2023
Johor,robbery_gang_armed,0,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,17,2016
Johor,robbery_gang_unarmed,9,2017
Johor,robbery_gang_unarmed,7,2018
Johor,robbery_gang_unarmed,7,2019
Johor,robbery_gang_unarmed,6,2020
Johor,robbery_gang_unarmed,4,2021
Johor,robbery_gang_unarmed,2,2022
Johor,robbery_gang_unarmed,1,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,8,2016
Johor,robbery_solo_unarmed,3,2017
Johor,robbery_solo_unarmed,4,2018
Johor,robbery_solo_unarmed,8,2019
Johor,robbery_solo_unarmed,6,2020
Johor,robbery_solo_unarmed,2,2021
Johor,robbery_solo_unarmed,1,2022
Johor,robbery_solo_unarmed,1,2023
Johor,break_in,1,2016
Johor,break_in,9,2017
Johor,break_in,16,2018
Johor,break_in,15,2019
Johor,break_in,19,2020
Johor,break_in,28,2021
Johor,break_in,18,2022
Johor,break_in,19,2023
Johor,theft_other,41,2016
Johor,theft_other,60,2017
Johor,theft_other,31,2018
Johor,theft_other,32,2019
Johor,theft_other,23,2020
Johor,theft_other,17,2021
Johor,theft_other,23,2022
Johor,theft_other,20,2023
Johor,theft_vehicle_lorry,1,2016
Johor,theft_vehicle_lorry,1,2017
Johor,theft_vehicle_lorry,4,2018
Johor,theft_vehicle_lorry,3,2019
Johor,theft_vehicle_lorry,2,2020
Johor,theft_vehicle_lorry,0,2021
Johor,theft_vehicle_lorry,1,2022
Johor,theft_vehicle_lorry,0,2023
Johor,theft_vehicle_motorcar,8,2016
Johor,theft_vehicle_motorcar,5,2017
Johor,theft_vehicle_motorcar,9,2018
Johor,theft_vehicle_motorcar,4,2019
Johor,theft_vehicle_motorcar,4,2020
Johor,theft_vehicle_motorcar,1,2021
Johor,theft_vehicle_motorcar,4,2022
Johor,theft_vehicle_motorcar,2,2023
Johor,theft_vehicle_motorcycle,61,2016
Johor,theft_vehicle_motorcycle,45,2017
Johor,theft_vehicle_motorcycle,40,2018
Johor,theft_vehicle_motorcycle,55,2019
Johor,theft_vehicle_motorcycle,24,2020
Johor,theft_vehicle_motorcycle,27,2021
Johor,theft_vehicle_motorcycle,22,2022
Johor,theft_vehicle_motorcycle,22,2023
Johor,causing_injury,19,2016
Johor,causing_injury,19,2017
Johor,causing_injury,17,2018
Johor,causing_injury,25,2019
Johor,causing_injury,25,2020
Johor,causing_injury,29,2021
Johor,causing_injury,20,2022
Johor,causing_injury,26,2023
Johor,murder,7,2016
Johor,murder,2,2017
Johor,murder,2,2018
Johor,murder,0,2019
Johor,murder,2,2020
Johor,murder,0,2021
Johor,murder,2,2022
Johor,murder,2,2023
Johor,rape,12,2016
Johor,rape,12,2017
Johor,rape,13,2018
Johor,rape,12,2019
Johor,rape,10,2020
Johor,rape,10,2021
Johor,rape,10,2022
Johor,rape,24,2023
Johor,robbery_gang_armed,1,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,13,2016
Johor,robbery_gang_unarmed,22,2017
Johor,robbery_gang_unarmed,14,2018
Johor,robbery_gang_unarmed,20,2019
Johor,robbery_gang_unarmed,8,2020
Johor,robbery_gang_unarmed,3,2021
Johor,robbery_gang_unarmed,8,2022
Johor,robbery_gang_unarmed,29,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,4,2016
Johor,robbery_solo_unarmed,9,2017
Johor,robbery_solo_unarmed,3,2018
Johor,robbery_solo_unarmed,14,2019
Johor,robbery_solo_unarmed,14,2020
Johor,robbery_solo_unarmed,0,2021
Johor,robbery_solo_unarmed,11,2022
Johor,robbery_solo_unarmed,15,2023
Johor,break_in,46,2016
Johor,break_in,46,2017
Johor,break_in,39,2018
Johor,break_in,75,2019
Johor,break_in,72,2020
Johor,break_in,45,2021
Johor,break_in,47,2022
Johor,break_in,101,2023
Johor,theft_other,90,2016
Johor,theft_other,65,2017
Johor,theft_other,50,2018
Johor,theft_other,68,2019
Johor,theft_other,50,2020
Johor,theft_other,50,2021
Johor,theft_other,64,2022
Johor,theft_other,81,2023
Johor,theft_vehicle_lorry,3,2016
Johor,theft_vehicle_lorry,4,2017
Johor,theft_vehicle_lorry,4,2018
Johor,theft_vehicle_lorry,0,2019
Johor,theft_vehicle_lorry,2,2020
Johor,theft_vehicle_lorry,2,2021
Johor,theft_vehicle_lorry,1,2022
Johor,theft_vehicle_lorry,2,2023
Johor,theft_vehicle_motorcar,19,2016
Johor,theft_vehicle_motorcar,10,2017
Johor,theft_vehicle_motorcar,17,2018
Johor,theft_vehicle_motorcar,11,2019
Johor,theft_vehicle_motorcar,13,2020
Johor,theft_vehicle_motorcar,8,2021
Johor,theft_vehicle_motorcar,12,2022
Johor,theft_vehicle_motorcar,7,2023
Johor,theft_vehicle_motorcycle,140,2016
Johor,theft_vehicle_motorcycle,109,2017
Johor,theft_vehicle_motorcycle,137,2018
Johor,theft_vehicle_motorcycle,81,2019
Johor,theft_vehicle_motorcycle,73,2020
Johor,theft_vehicle_motorcycle,66,2021
Johor,theft_vehicle_motorcycle,47,2022
Johor,theft_vehicle_motorcycle,45,2023
Johor,causing_injury,73,2016
Johor,causing_injury,1,2017
Johor,causing_injury,0,2018
Johor,causing_injury,0,2019
Johor,causing_injury,0,2020
Johor,causing_injury,0,2021
Johor,causing_injury,0,2022
Johor,causing_injury,0,2023
Johor,murder,3,2016
Johor,murder,0,2017
Johor,murder,0,2018
Johor,murder,0,2019
Johor,murder,0,2020
Johor,murder,0,2021
Johor,murder,0,2022
Johor,murder,0,2023
Johor,rape,21,2016
Johor,rape,0,2017
Johor,rape,0,2018
Johor,rape,0,2019
Johor,rape,0,2020
Johor,rape,0,2021
Johor,rape,0,2022
Johor,rape,0,2023
Johor,robbery_gang_armed,1,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,80,2016
Johor,robbery_gang_unarmed,0,2017
Johor,robbery_gang_unarmed,0,2018
Johor,robbery_gang_unarmed,0,2019
Johor,robbery_gang_unarmed,0,2020
Johor,robbery_gang_unarmed,0,2021
Johor,robbery_gang_unarmed,0,2022
Johor,robbery_gang_unarmed,0,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,15,2016
Johor,robbery_solo_unarmed,0,2017
Johor,robbery_solo_unarmed,0,2018
Johor,robbery_solo_unarmed,0,2019
Johor,robbery_solo_unarmed,0,2020
Johor,robbery_solo_unarmed,0,2021
Johor,robbery_solo_unarmed,0,2022
Johor,robbery_solo_unarmed,0,2023
Johor,break_in,77,2016
Johor,break_in,1,2017
Johor,break_in,0,2018
Johor,break_in,0,2019
Johor,break_in,0,2020
Johor,break_in,1,2021
Johor,break_in,0,2022
Johor,break_in,0,2023
Johor,theft_other,113,2016
Johor,theft_other,0,2017
Johor,theft_other,0,2018
Johor,theft_other,0,2019
Johor,theft_other,0,2020
Johor,theft_other,0,2021
Johor,theft_other,0,2022
Johor,theft_other,0,2023
Johor,theft_vehicle_lorry,27,2016
Johor,theft_vehicle_lorry,0,2017
Johor,theft_vehicle_lorry,0,2018
Johor,theft_vehicle_lorry,0,2019
Johor,theft_vehicle_lorry,0,2020
Johor,theft_vehicle_lorry,0,2021
Johor,theft_vehicle_lorry,0,2022
Johor,theft_vehicle_lorry,0,2023
Johor,theft_vehicle_motorcar,163,2016
Johor,theft_vehicle_motorcar,0,2017
Johor,theft_vehicle_motorcar,0,2018
Johor,theft_vehicle_motorcar,0,2019
Johor,theft_vehicle_motorcar,0,2020
Johor,theft_vehicle_motorcar,0,2021
Johor,theft_vehicle_motorcar,0,2022
Johor,theft_vehicle_motorcar,0,2023
Johor,theft_vehicle_motorcycle,408,2016
Johor,theft_vehicle_motorcycle,2,2017
Johor,theft_vehicle_motorcycle,0,2018
Johor,theft_vehicle_motorcycle,0,2019
Johor,theft_vehicle_motorcycle,0,2020
Johor,theft_vehicle_motorcycle,0,2021
Johor,theft_vehicle_motorcycle,0,2022
Johor,theft_vehicle_motorcycle,0,2023
Johor,causing_injury,21,2016
Johor,causing_injury,8,2017
Johor,causing_injury,18,2018
Johor,causing_injury,8,2019
Johor,causing_injury,13,2020
Johor,causing_injury,14,2021
Johor,causing_injury,6,2022
Johor,causing_injury,24,2023
Johor,murder,2,2016
Johor,murder,4,2017
Johor,murder,0,2018
Johor,murder,0,2019
Johor,murder,0,2020
Johor,murder,0,2021
Johor,murder,0,2022
Johor,murder,0,2023
Johor,rape,23,2016
Johor,rape,2,2017
Johor,rape,7,2018
Johor,rape,12,2019
Johor,rape,11,2020
Johor,rape,7,2021
Johor,rape,6,2022
Johor,rape,9,2023
Johor,robbery_gang_armed,0,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,14,2016
Johor,robbery_gang_unarmed,18,2017
Johor,robbery_gang_unarmed,23,2018
Johor,robbery_gang_unarmed,12,2019
Johor,robbery_gang_unarmed,7,2020
Johor,robbery_gang_unarmed,6,2021
Johor,robbery_gang_unarmed,6,2022
Johor,robbery_gang_unarmed,11,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,3,2016
Johor,robbery_solo_unarmed,7,2017
Johor,robbery_solo_unarmed,7,2018
Johor,robbery_solo_unarmed,9,2019
Johor,robbery_solo_unarmed,15,2020
Johor,robbery_solo_unarmed,2,2021
Johor,robbery_solo_unarmed,0,2022
Johor,robbery_solo_unarmed,5,2023
Johor,break_in,12,2016
Johor,break_in,12,2017
Johor,break_in,15,2018
Johor,break_in,33,2019
Johor,break_in,30,2020
Johor,break_in,20,2021
Johor,break_in,29,2022
Johor,break_in,61,2023
Johor,theft_other,44,2016
Johor,theft_other,30,2017
Johor,theft_other,42,2018
Johor,theft_other,45,2019
Johor,theft_other,29,2020
Johor,theft_other,25,2021
Johor,theft_other,22,2022
Johor,theft_other,74,2023
Johor,theft_vehicle_lorry,6,2016
Johor,theft_vehicle_lorry,5,2017
Johor,theft_vehicle_lorry,7,2018
Johor,theft_vehicle_lorry,5,2019
Johor,theft_vehicle_lorry,3,2020
Johor,theft_vehicle_lorry,0,2021
Johor,theft_vehicle_lorry,2,2022
Johor,theft_vehicle_lorry,1,2023
Johor,theft_vehicle_motorcar,32,2016
Johor,theft_vehicle_motorcar,50,2017
Johor,theft_vehicle_motorcar,28,2018
Johor,theft_vehicle_motorcar,16,2019
Johor,theft_vehicle_motorcar,15,2020
Johor,theft_vehicle_motorcar,7,2021
Johor,theft_vehicle_motorcar,16,2022
Johor,theft_vehicle_motorcar,9,2023
Johor,theft_vehicle_motorcycle,136,2016
Johor,theft_vehicle_motorcycle,150,2017
Johor,theft_vehicle_motorcycle,136,2018
Johor,theft_vehicle_motorcycle,136,2019
Johor,theft_vehicle_motorcycle,67,2020
Johor,theft_vehicle_motorcycle,34,2021
Johor,theft_vehicle_motorcycle,36,2022
Johor,theft_vehicle_motorcycle,36,2023
Johor,causing_injury,19,2016
Johor,causing_injury,15,2017
Johor,causing_injury,25,2018
Johor,causing_injury,23,2019
Johor,causing_injury,14,2020
Johor,causing_injury,20,2021
Johor,causing_injury,27,2022
Johor,causing_injury,13,2023
Johor,murder,1,2016
Johor,murder,2,2017
Johor,murder,1,2018
Johor,murder,1,2019
Johor,murder,3,2020
Johor,murder,2,2021
Johor,murder,2,2022
Johor,murder,0,2023
Johor,rape,11,2016
Johor,rape,4,2017
Johor,rape,13,2018
Johor,rape,9,2019
Johor,rape,10,2020
Johor,rape,6,2021
Johor,rape,9,2022
Johor,rape,7,2023
Johor,robbery_gang_armed,0,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,0,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,12,2016
Johor,robbery_gang_unarmed,15,2017
Johor,robbery_gang_unarmed,8,2018
Johor,robbery_gang_unarmed,12,2019
Johor,robbery_gang_unarmed,12,2020
Johor,robbery_gang_unarmed,1,2021
Johor,robbery_gang_unarmed,3,2022
Johor,robbery_gang_unarmed,9,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,14,2016
Johor,robbery_solo_unarmed,9,2017
Johor,robbery_solo_unarmed,14,2018
Johor,robbery_solo_unarmed,25,2019
Johor,robbery_solo_unarmed,17,2020
Johor,robbery_solo_unarmed,4,2021
Johor,robbery_solo_unarmed,11,2022
Johor,robbery_solo_unarmed,15,2023
Johor,break_in,75,2016
Johor,break_in,73,2017
Johor,break_in,74,2018
Johor,break_in,68,2019
Johor,break_in,71,2020
Johor,break_in,42,2021
Johor,break_in,22,2022
Johor,break_in,46,2023
Johor,theft_other,48,2016
Johor,theft_other,100,2017
Johor,theft_other,102,2018
Johor,theft_other,100,2019
Johor,theft_other,58,2020
Johor,theft_other,68,2021
Johor,theft_other,54,2022
Johor,theft_other,52,2023
Johor,theft_vehicle_lorry,14,2016
Johor,theft_vehicle_lorry,6,2017
Johor,theft_vehicle_lorry,9,2018
Johor,theft_vehicle_lorry,8,2019
Johor,theft_vehicle_lorry,0,2020
Johor,theft_vehicle_lorry,4,2021
Johor,theft_vehicle_lorry,3,2022
Johor,theft_vehicle_lorry,4,2023
Johor,theft_vehicle_motorcar,23,2016
Johor,theft_vehicle_motorcar,17,2017
Johor,theft_vehicle_motorcar,15,2018
Johor,theft_vehicle_motorcar,14,2019
Johor,theft_vehicle_motorcar,17,2020
Johor,theft_vehicle_motorcar,11,2021
Johor,theft_vehicle_motorcar,7,2022
Johor,theft_vehicle_motorcar,12,2023
Johor,theft_vehicle_motorcycle,135,2016
Johor,theft_vehicle_motorcycle,129,2017
Johor,theft_vehicle_motorcycle,99,2018
Johor,theft_vehicle_motorcycle,85,2019
Johor,theft_vehicle_motorcycle,85,2020
Johor,theft_vehicle_motorcycle,40,2021
Johor,theft_vehicle_motorcycle,38,2022
Johor,theft_vehicle_motorcycle,24,2023
Johor,causing_injury,68,2016
Johor,causing_injury,69,2017
Johor,causing_injury,56,2018
Johor,causing_injury,50,2019
Johor,causing_injury,66,2020
Johor,causing_injury,54,2021
Johor,causing_injury,46,2022
Johor,causing_injury,54,2023
Johor,murder,8,2016
Johor,murder,7,2017
Johor,murder,7,2018
Johor,murder,5,2019
Johor,murder,7,2020
Johor,murder,1,2021
Johor,murder,3,2022
Johor,murder,5,2023
Johor,rape,32,2016
Johor,rape,40,2017
Johor,rape,17,2018
Johor,rape,35,2019
Johor,rape,24,2020
Johor,rape,29,2021
Johor,rape,18,2022
Johor,rape,31,2023
Johor,robbery_gang_armed,0,2016
Johor,robbery_gang_armed,0,2017
Johor,robbery_gang_armed,0,2018
Johor,robbery_gang_armed,1,2019
Johor,robbery_gang_armed,0,2020
Johor,robbery_gang_armed,0,2021
Johor,robbery_gang_armed,0,2022
Johor,robbery_gang_armed,0,2023
Johor,robbery_gang_unarmed,139,2016
Johor,robbery_gang_unarmed,116,2017
Johor,robbery_gang_unarmed,91,2018
Johor,robbery_gang_unarmed,104,2019
Johor,robbery_gang_unarmed,37,2020
Johor,robbery_gang_unarmed,49,2021
Johor,robbery_gang_unarmed,39,2022
Johor,robbery_gang_unarmed,59,2023
Johor,robbery_solo_armed,0,2016
Johor,robbery_solo_armed,0,2017
Johor,robbery_solo_armed,0,2018
Johor,robbery_solo_armed,0,2019
Johor,robbery_solo_armed,0,2020
Johor,robbery_solo_armed,0,2021
Johor,robbery_solo_armed,0,2022
Johor,robbery_solo_armed,0,2023
Johor,robbery_solo_unarmed,26,2016
Johor,robbery_solo_unarmed,21,2017
Johor,robbery_solo_unarmed,18,2018
Johor,robbery_solo_unarmed,17,2019
Johor,robbery_solo_unarmed,63,2020
Johor,robbery_solo_unarmed,30,2021
Johor,robbery_solo_unarmed,28,2022
Johor,robbery_solo_unarmed,24,2023
Johor,break_in,94,2016
Johor,break_in,106,2017
Johor,break_in,132,2018
Johor,break_in,124,2019
Johor,break_in,196,2020
Johor,break_in,171,2021
Johor,break_in,140,2022
Johor,break_in,133,2023
Johor,theft_other,119,2016
Johor,theft_other,136,2017
Johor,theft_other,182,2018
Johor,theft_other,151,2019
Johor,theft_other,171,2020
Johor,theft_other,157,2021
Johor,theft_other,163,2022
Johor,theft_other,196,2023
Johor,theft_vehicle_lorry,121,2016
Johor,theft_vehicle_lorry,63,2017
Johor,theft_vehicle_lorry,60,2018
Johor,theft_vehicle_lorry,45,2019
Johor,theft_vehicle_lorry,33,2020
Johor,theft_vehicle_lorry,24,2021
Johor,theft_vehicle_lorry,16,2022
Johor,theft_vehicle_lorry,14,2023
Johor,theft_vehicle_motorcar,273,2016
Johor,theft_vehicle_motorcar,165,2017
Johor,theft_vehicle_motorcar,168,2018
Johor,theft_vehicle_motorcar,195,2019
Johor,theft_vehicle_motorcar,141,2020
Johor,theft_vehicle_motorcar,87,2021
Johor,theft_vehicle_motorcar,93,2022
Johor,theft_vehicle_motorcar,87,2023
Johor,theft_vehicle_motorcycle,921,2016
Johor,theft_vehicle_motorcycle,751,2017
Johor,theft_vehicle_motorcycle,653,2018
Johor,theft_vehicle_motorcycle,763,2019
Johor,theft_vehicle_motorcycle,577,2020
Johor,theft_vehicle_motorcycle,287,2021
Johor,theft_vehicle_motorcycle,237,2022
Johor,theft_vehicle_motorcycle,268,2023
Kedah,causing_injury,398,2016
Kedah,causing_injury,364,2017
Kedah,causing_injury,337,2018
Kedah,causing_injury,328,2019
Kedah,causing_injury,272,2020
Kedah,causing_injury,274,2021
Kedah,causing_injury,302,2022
